"Severity","Freq","Map_ID"
"0",1779,10022046
"1",12739,10022046
"2",38958,10022046
"3",38089,10022046
"4",33042,10022046
"5",59,10022046
"6",12,10022046
"0",1116,10022047
"1",9663,10022047
"2",21523,10022047
"3",6888,10022047
"4",2448,10022047
"5",14,10022047
"0",4015,10022050
"1",25947,10022050
"2",143396,10022050
"3",146854,10022050
"4",123427,10022050
"5",109,10022050
"6",154,10022050
